LocationId,Name,Description,Location,Date,LineColor
1502193,PW-225,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8980400,40.4528200,0 -79.8985900,40.4530300,0 -79.8983800,40.4533500,0 -79.8977500,40.4542700,0 -79.8975200,40.4546300,0 -79.8973500,40.4546000,0</coordinates></LineString>",1/20/2015 12:17:44 PM,#838A00
1502190,PW-108,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9930900,40.4771000,0 -79.9921800,40.4766700,0 -79.9913000,40.4765600,0 -79.9910100,40.4765400,0 -79.9903500,40.4765600,0 -79.9899500,40.4765200,0 -79.9895500,40.4764400,0 -79.9894200,40.4763700,0 -79.9893400,40.4763000,0 -79.9893100,40.4762700,0 -79.9893900,40.4758600,0</coordinates></LineString>",1/20/2015 12:17:47 PM,#838A00
1502197,PW-58,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0528000,40.4275800,0 -80.0534600,40.4278100,0</coordinates></LineString>",1/20/2015 12:17:50 PM,#838A00
1502199,PW-101,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9980600,40.4545900,0 -79.9978800,40.4540400,0 -79.9978300,40.4539200,0 -79.9978100,40.4537900,0 -79.9977400,40.4535300,0 -79.9976900,40.4532500,0 -79.9976000,40.4528500,0 -79.9975700,40.4526000,0 -79.9975900,40.4522900,0 -79.9976900,40.4519200,0 -79.9978100,40.4516700,0 -79.9979500,40.4515100,0 -79.9981100,40.4513900,0 -79.9982900,40.4513000,0 -79.9986100,40.4512100,0 -79.9987900,40.4511700,0</coordinates></LineString>",1/20/2015 12:17:51 PM,#838A00
1502201,PW-513,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0146900,40.4088900,0 -80.0145300,40.4090800,0 -80.0144100,40.4091800,0 -80.0140500,40.4093600,0 -80.0133500,40.4096200,0 -80.0132000,40.4096700,0 -80.0127900,40.4097800,0 -80.0115700,40.4101300,0 -80.0111000,40.4103600,0 -80.0106600,40.4106100,0 -80.0099400,40.4112100,0 -80.0097800,40.4113800,0 -80.0095100,40.4117000,0 -80.0092800,40.4120000,0 -80.0092400,40.4120700,0 -80.0092200,40.4122300,0 -80.0092800,40.4124300,0 -80.0094100,40.4125700,0 -80.0099800,40.4128600,0</coordinates></LineString>",1/20/2015 12:17:52 PM,#838A00
1502202,PW-503,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0546500,40.4274000,0 -80.0565500,40.4266400,0 -80.0569900,40.4265100,0 -80.0570300,40.4264900,0</coordinates></LineString>",1/20/2015 12:17:53 PM,#838A00
1502200,PW-107,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0355800,40.4835500,0 -80.0352400,40.4825100,0 -80.0351200,40.4823500,0 -80.0350100,40.4823100,0 -80.0345900,40.4820700,0 -80.0333300,40.4813500,0 -80.0318900,40.4805200,0 -80.0316100,40.4803400,0 -80.0314700,40.4801900,0 -80.0313200,40.4799700,0 -80.0311300,40.4797400,0 -80.0309100,40.4793800,0 -80.0308500,40.4792100,0</coordinates></LineString>",1/20/2015 12:17:58 PM,#838A00
1502228,PW-92,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9207900,40.4252800,0 -79.9208700,40.4250600,0 -79.9214900,40.4251500,0</coordinates></LineString>",1/20/2015 12:17:21 PM,#838A00
1502205,PW-10,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0210500,40.4801600,0 -80.0208800,40.4801900,0 -80.0203800,40.4803600,0 -80.0194400,40.4807100,0 -80.0192600,40.4807100,0 -80.0191400,40.4806300,0 -80.0190900,40.4805500,0 -80.0191000,40.4804400,0 -80.0192300,40.4802100,0 -80.0196200,40.4796300,0 -80.0197500,40.4794700,0 -80.0198700,40.4793900,0 -80.0203500,40.4791400,0 -80.0204500,40.4790500,0</coordinates></LineString>",1/20/2015 12:18:13 PM,#838A00
1502209,PW-31,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9653200,40.4526600,0 -79.9650800,40.4527800,0 -79.9649400,40.4528700,0 -79.9649900,40.4529600,0 -79.9653800,40.4533600,0 -79.9656600,40.4536500,0 -79.9657600,40.4537800,0 -79.9658200,40.4539800,0 -79.9660100,40.4552200,0 -79.9660500,40.4554400,0</coordinates></LineString>",1/20/2015 12:18:13 PM,#838A00
1502208,PW-207,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8971900,40.4545600,0 -79.8971600,40.4545500,0</coordinates></LineString>",1/20/2015 12:18:16 PM,#838A00
1502204,PWC-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9255400,40.4757700,0 -79.9245200,40.4754300,0 -79.9241200,40.4763400,0 -79.9237500,40.4772300,0 -79.9232700,40.4779800,0 -79.9231900,40.4781200,0</coordinates></LineString>",1/20/2015 12:18:18 PM,#838A00
1502207,PW-316,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9249500,40.4243600,0 -79.9249600,40.4242800,0</coordinates></LineString>",1/20/2015 12:18:19 PM,#838A00
1502218,PW-309,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9329300,40.4061200,0 -79.9326400,40.4062100,0 -79.9323200,40.4062500,0 -79.9319800,40.4062400,0 -79.9301700,40.4061200,0 -79.9297500,40.4061300,0 -79.9291600,40.4062000,0 -79.9284100,40.4064000,0 -79.9274500,40.4067400,0 -79.9271600,40.4068900,0 -79.9269700,40.4070200,0 -79.9265100,40.4073700,0 -79.9262300,40.4076300,0 -79.9258700,40.4081200,0 -79.9257900,40.4083000,0 -79.9257400,40.4084800,0 -79.9257500,40.4088700,0 -79.9258100,40.4090400,0 -79.9259700,40.4092900,0</coordinates></LineString>",1/20/2015 12:18:22 PM,#838A00
1502221,PW-477,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9738100,40.4194600,0 -79.9725600,40.4193200,0 -79.9726600,40.4188000,0 -79.9738600,40.4189300,0</coordinates></LineString>",1/20/2015 12:18:22 PM,#838A00
1502216,PW-508,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0018900,40.4311200,0 -80.0014600,40.4309200,0 -79.9992400,40.4301500,0 -79.9971000,40.4294300,0 -79.9963300,40.4291700,0</coordinates></LineString>",1/20/2015 12:18:29 PM,#838A00
1502220,PWFP-5,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9406300,40.4291800,0 -79.9413800,40.4292900,0 -79.9423300,40.4293600,0 -79.9430000,40.4293400,0 -79.9435900,40.4292600,0 -79.9444200,40.4291000,0 -79.9468400,40.4285000,0 -79.9478100,40.4282300,0 -79.9485700,40.4280400,0 -79.9497200,40.4277400,0 -79.9508300,40.4275000,0 -79.9516100,40.4274000,0 -79.9523100,40.4273900,0 -79.9527500,40.4274200,0 -79.9532200,40.4274900,0 -79.9537900,40.4276300,0 -79.9542100,40.4277600,0 -79.9545100,40.4278800,0 -79.9551300,40.4281900,0 -79.9553700,40.4283400,0 -79.9557700,40.4286400,0 -79.9559500,40.4288000,0 -79.9564500,40.4293100,0 -79.9571300,40.4300200,0</coordinates></LineString>",1/20/2015 12:18:29 PM,#838A00
1502212,PW-603,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0035800,40.4410200,0 -80.0037600,40.4410900,0</coordinates></LineString>",1/20/2015 12:18:31 PM,#838A00
1502213,PW-311,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9249600,40.4243400,0 -79.9249300,40.4245300,0</coordinates></LineString>",1/20/2015 12:18:35 PM,#838A00
1502219,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9955500,40.4138100,0 -79.9970400,40.4137900,0 -79.9970400,40.4141800,0 -79.9968700,40.4141900,0 -79.9943400,40.4142600,0 -79.9929800,40.4143000,0 -79.9929600,40.4139200,0 -79.9929300,40.4133200,0 -79.9929300,40.4132900,0 -79.9929600,40.4132300,0 -79.9930400,40.4132400,0 -79.9939400,40.4135200,0 -79.9941200,40.4135300,0 -79.9949500,40.4135200,0 -79.9949900,40.4135300,0 -79.9950100,40.4135500,0 -79.9950300,40.4137200,0 -79.9950700,40.4137900,0 -79.9951100,40.4138100,0 -79.9953200,40.4138200,0</coordinates></LineString>",1/20/2015 12:18:36 PM,#838A00
1502211,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9533400,40.4635700,0 -79.9539400,40.4634000,0 -79.9550900,40.4631900,0 -79.9580800,40.4626900,0 -79.9604600,40.4622800,0</coordinates></LineString>",1/20/2015 12:18:37 PM,#838A00
1502210,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0158800,40.4790200,0 -80.0159200,40.4788200,0 -80.0159800,40.4787500,0 -80.0161800,40.4785700,0 -80.0164400,40.4784000,0</coordinates></LineString>",1/20/2015 12:18:38 PM,#838A00
1502222,PW-316,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9249600,40.4242800,0 -79.9249500,40.4244400,0</coordinates></LineString>",1/20/2015 12:18:39 PM,#838A00
1502214,PW-413,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9877000,40.4148300,0 -79.9879400,40.4144900,0 -79.9888300,40.4132500,0 -79.9894300,40.4124000,0 -79.9895300,40.4122300,0 -79.9898900,40.4114100,0 -79.9904500,40.4101600,0 -79.9904900,40.4100700,0</coordinates></LineString>",1/20/2015 12:18:40 PM,#838A00
1502226,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0325300,40.4622900,0 -80.0321000,40.4619500,0 -80.0318100,40.4616400,0 -80.0317000,40.4614100,0 -80.0314300,40.4605800,0 -80.0305800,40.4580400,0 -80.0304700,40.4578900,0 -80.0303100,40.4573700,0 -80.0301200,40.4567100,0 -80.0298600,40.4559200,0 -80.0292700,40.4541600,0</coordinates></LineString>",1/20/2015 12:18:44 PM,#838A00
1502224,PW-225,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8973500,40.4546000,0 -79.8973100,40.4545900,0</coordinates></LineString>",1/20/2015 12:18:45 PM,#838A00
1502223,PW-108,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9893900,40.4758600,0 -79.9894600,40.4754600,0 -79.9893700,40.4751100,0 -79.9892600,40.4748100,0 -79.9890500,40.4746200,0 -79.9883600,40.4739700,0 -79.9875400,40.4727600,0 -79.9872200,40.4723000,0 -79.9871000,40.4721600,0 -79.9865200,40.4716300,0 -79.9863200,40.4714500,0 -79.9862800,40.4714100,0 -79.9862100,40.4711400,0</coordinates></LineString>",1/20/2015 12:18:48 PM,#838A00
1502225,PW-503,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0570300,40.4264900,0 -80.0571900,40.4264400,0 -80.0591400,40.4264100,0 -80.0610200,40.4263800,0 -80.0619700,40.4263800,0 -80.0632400,40.4263800,0 -80.0635500,40.4263500,0 -80.0637200,40.4263000,0 -80.0638700,40.4262400,0 -80.0645100,40.4258100,0 -80.0653300,40.4252200,0 -80.0656200,40.4249700,0 -80.0663100,40.4240400,0</coordinates></LineString>",1/20/2015 12:18:50 PM,#838A00
1502230,PW-58,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0534600,40.4278100,0 -80.0537400,40.4279400,0 -80.0539500,40.4277500,0 -80.0540700,40.4276700,0 -80.0542000,40.4275900,0 -80.0545800,40.4274200,0 -80.0567200,40.4265800,0 -80.0569900,40.4265100,0 -80.0570900,40.4265800,0 -80.0572000,40.4266300,0 -80.0579600,40.4268300,0 -80.0582900,40.4269000,0 -80.0586300,40.4269100,0</coordinates></LineString>",1/20/2015 12:18:51 PM,#838A00
1502231,PW-101,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9987900,40.4511700,0 -80.0000700,40.4509400,0 -80.0007700,40.4508100,0 -80.0008600,40.4508300,0 -80.0009200,40.4508800,0 -80.0012100,40.4508200,0 -80.0012700,40.4508000,0 -80.0013800,40.4507700,0 -80.0013100,40.4506100,0 -80.0010600,40.4498900,0 -80.0009800,40.4496700,0 -80.0008900,40.4494100,0 -80.0007900,40.4491500,0</coordinates></LineString>",1/20/2015 12:18:52 PM,#838A00
1502232,PW-513,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0100200,40.4129700,0 -80.0099500,40.4131400,0</coordinates></LineString>",1/20/2015 12:18:53 PM,#838A00
1502235,PW-107,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0308500,40.4792100,0 -80.0308400,40.4791200,0 -80.0308500,40.4790500,0 -80.0310600,40.4785900,0 -80.0316000,40.4775200,0 -80.0317300,40.4771600,0 -80.0317700,40.4768900,0 -80.0317600,40.4766500,0 -80.0316500,40.4762400,0 -80.0315500,40.4760900,0 -80.0314400,40.4759700,0 -80.0309600,40.4757000,0 -80.0303800,40.4753500,0 -80.0300700,40.4751700,0 -80.0299000,40.4750400,0 -80.0293600,40.4743900,0</coordinates></LineString>",1/20/2015 12:18:59 PM,#838A00
1502237,PW-605,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9965200,40.4397000,0 -79.9958900,40.4406500,0 -79.9958400,40.4407200,0 -79.9959500,40.4407700,0 -79.9967300,40.4410700,0 -79.9976800,40.4397300,0 -79.9984300,40.4386900,0 -79.9990100,40.4378700,0 -79.9991300,40.4376900,0</coordinates></LineString>",1/20/2015 12:19:13 PM,#838A00
1502236,PW-10,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0204500,40.4790500,0 -80.0205100,40.4789600,0 -80.0205400,40.4787700,0 -80.0205700,40.4785900,0 -80.0206300,40.4784800,0 -80.0207000,40.4784200,0 -80.0208300,40.4783900,0 -80.0210600,40.4783600,0 -80.0212600,40.4783100,0 -80.0213600,40.4782200,0 -80.0214000,40.4781400,0 -80.0213900,40.4780800,0 -80.0213400,40.4780100,0 -80.0212100,40.4779200,0 -80.0209000,40.4777800,0 -80.0205800,40.4777500,0 -80.0204000,40.4777600,0 -80.0201800,40.4778200,0 -80.0200500,40.4778900,0 -80.0199600,40.4779700,0 -80.0195200,40.4783900,0</coordinates></LineString>",1/20/2015 12:19:14 PM,#838A00
1502238,PW-31,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9660500,40.4554400,0 -79.9660400,40.4556500,0 -79.9653900,40.4558600,0 -79.9643300,40.4563200,0 -79.9608500,40.4577700,0 -79.9605100,40.4579100,0 -79.9594600,40.4581900,0 -79.9583700,40.4585000,0 -79.9576600,40.4586900,0 -79.9575800,40.4587200,0</coordinates></LineString>",1/20/2015 12:19:14 PM,#838A00
1502241,PWC-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9231900,40.4781200,0 -79.9224300,40.4793900,0 -79.9223900,40.4794500,0 -79.9222900,40.4794400,0 -79.9222500,40.4794300,0 -79.9212900,40.4790900,0 -79.9202700,40.4787200,0 -79.9201500,40.4789200,0 -79.9200000,40.4792100,0 -79.9198100,40.4795100,0</coordinates></LineString>",1/20/2015 12:19:19 PM,#838A00
1502242,PW-316,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9249500,40.4244400,0 -79.9248600,40.4252200,0</coordinates></LineString>",1/20/2015 12:19:21 PM,#838A00
1502247,PW-477,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9738600,40.4189300,0 -79.9742200,40.4189700,0 -79.9742800,40.4186100,0 -79.9744100,40.4179100,0 -79.9744800,40.4175000,0 -79.9745100,40.4172500,0 -79.9756400,40.4171300,0 -79.9757600,40.4171200,0 -79.9758500,40.4171300,0 -79.9759100,40.4171400,0</coordinates></LineString>",1/20/2015 12:19:23 PM,#838A00
1502248,PW-309,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9259700,40.4092900,0 -79.9264600,40.4098700,0 -79.9265400,40.4100500,0 -79.9265300,40.4101500,0 -79.9264800,40.4102800,0 -79.9263800,40.4103900,0 -79.9262800,40.4104500,0 -79.9261100,40.4105000,0 -79.9259800,40.4105100,0 -79.9256600,40.4104600,0 -79.9253400,40.4104100,0 -79.9251200,40.4104500,0 -79.9247100,40.4106200,0 -79.9243400,40.4108000,0 -79.9241100,40.4109500,0 -79.9237300,40.4110600,0 -79.9231400,40.4113000,0 -79.9230000,40.4114000,0 -79.9228800,40.4115300,0 -79.9227900,40.4118300,0 -79.9228100,40.4119600,0 -79.9227900,40.4121600,0 -79.9224800,40.4130500,0 -79.9224700,40.4130700,0</coordinates></LineString>",1/20/2015 12:19:23 PM,#838A00
1502244,PW-508,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9962900,40.4291500,0 -79.9950900,40.4287500,0 -79.9943000,40.4286000,0 -79.9940600,40.4285700,0 -79.9936000,40.4285800,0 -79.9889900,40.4286800,0</coordinates></LineString>",1/20/2015 12:19:30 PM,#838A00
1502249,PWFP-5,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9571300,40.4300200,0 -79.9580300,40.4309700,0 -79.9583400,40.4312500,0 -79.9587300,40.4315400,0 -79.9592400,40.4319000,0 -79.9597600,40.4321700,0 -79.9665900,40.4351200,0 -79.9674600,40.4354100,0 -79.9679100,40.4355500,0 -79.9680200,40.4356200,0 -79.9683200,40.4357000,0 -79.9686500,40.4357900,0 -79.9701500,40.4361600,0</coordinates></LineString>",1/20/2015 12:19:30 PM,#838A00
1502243,PW-603,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0037600,40.4410900,0 -80.0039200,40.4411500,0 -80.0038400,40.4413500,0 -80.0038300,40.4414500,0 -80.0039500,40.4414500,0 -80.0041900,40.4414700,0 -80.0048800,40.4415600,0 -80.0050900,40.4415900,0 -80.0054100,40.4414900,0</coordinates></LineString>",1/20/2015 12:19:32 PM,#838A00
1502251,PW-411,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9953200,40.4138200,0 -79.9970400,40.4137900,0 -79.9970400,40.4141800,0 -79.9968700,40.4141900,0 -79.9943400,40.4142600,0 -79.9929800,40.4143000,0 -79.9929600,40.4139200,0 -79.9929300,40.4133200,0 -79.9929300,40.4132900,0 -79.9929600,40.4132300,0 -79.9930400,40.4132400,0 -79.9939400,40.4135200,0 -79.9941200,40.4135300,0 -79.9949500,40.4135200,0 -79.9949900,40.4135300,0 -79.9950100,40.4135500,0 -79.9950300,40.4137200,0 -79.9950700,40.4137900,0 -79.9951100,40.4138100,0 -79.9953200,40.4138200,0</coordinates></LineString>",1/20/2015 12:19:37 PM,#838A00
1502256,PW-328,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9604600,40.4622800,0 -79.9620000,40.4620300,0 -79.9647200,40.4617900,0 -79.9660600,40.4616700,0 -79.9671000,40.4615900,0 -79.9672700,40.4615400,0 -79.9674700,40.4614400,0 -79.9678900,40.4611500,0</coordinates></LineString>",1/20/2015 12:19:38 PM,#838A00
1502255,PW-128,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0164400,40.4784000,0 -80.0165900,40.4783100,0</coordinates></LineString>",1/20/2015 12:19:39 PM,#838A00
1502258,PW-413,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9904900,40.4100700,0 -79.9916400,40.4076000,0 -79.9919500,40.4071100,0 -79.9923000,40.4066900,0 -79.9923600,40.4065700,0 -79.9923600,40.4064600,0 -79.9922700,40.4063100,0 -79.9921700,40.4062300,0 -79.9919900,40.4061400,0 -79.9914700,40.4058400,0 -79.9912500,40.4056700,0 -79.9908600,40.4052800,0 -79.9906800,40.4050400,0 -79.9905900,40.4048700,0 -79.9902500,40.4041400,0</coordinates></LineString>",1/20/2015 12:19:41 PM,#838A00
1502253,PW-311,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9249300,40.4245300,0 -79.9248500,40.4253600,0 -79.9252700,40.4253900,0</coordinates></LineString>",1/20/2015 12:19:44 PM,#838A00
1502254,PW-109,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0292700,40.4541600,0 -80.0283500,40.4512000,0 -80.0282100,40.4507700,0 -80.0281300,40.4505500,0 -80.0279100,40.4502800,0 -80.0277300,40.4500700,0 -80.0275200,40.4499000,0 -80.0272200,40.4497200,0 -80.0268800,40.4495500,0 -80.0263100,40.4492900,0 -80.0261000,40.4492100,0 -80.0250900,40.4489200,0 -80.0246300,40.4488300,0 -80.0240800,40.4487100,0</coordinates></LineString>",1/20/2015 12:19:45 PM,#838A00
1502257,PW-225,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8973100,40.4545900,0 -79.8964100,40.4543800,0</coordinates></LineString>",1/20/2015 12:19:46 PM,#838A00
1502259,PW-108,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9862100,40.4711400,0 -79.9859200,40.4700900,0 -79.9858000,40.4697500,0</coordinates></LineString>",1/20/2015 12:19:49 PM,#838A00
1502260,PW-503,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0663100,40.4240400,0 -80.0667000,40.4235200,0 -80.0671400,40.4229100,0 -80.0672200,40.4226500,0 -80.0671800,40.4223700,0 -80.0669100,40.4208300,0 -80.0668900,40.4206900,0 -80.0669500,40.4206500,0 -80.0670200,40.4206000,0 -80.0671400,40.4206000,0 -80.0672300,40.4206500,0 -80.0672800,40.4207100,0 -80.0672800,40.4207700,0 -80.0672500,40.4208800,0 -80.0672500,40.4210800,0 -80.0673300,40.4212400,0 -80.0680600,40.4220600,0 -80.0683400,40.4223700,0 -80.0691200,40.4228800,0 -80.0701700,40.4235000,0</coordinates></LineString>",1/20/2015 12:19:51 PM,#838A00
1502266,PW-58,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0586300,40.4269100,0 -80.0587900,40.4268900,0 -80.0591500,40.4268100,0 -80.0596800,40.4267200,0 -80.0601400,40.4267100,0 -80.0606400,40.4267400,0 -80.0609900,40.4267800,0 -80.0612600,40.4268600,0 -80.0614900,40.4269500,0 -80.0623800,40.4273400,0 -80.0626600,40.4274800,0 -80.0628200,40.4275900,0 -80.0632900,40.4279600,0 -80.0642400,40.4286600,0 -80.0644100,40.4288200,0 -80.0654500,40.4302200,0 -80.0655300,40.4303400,0 -80.0654100,40.4303100,0</coordinates></LineString>",1/20/2015 12:19:52 PM,#838A00
1502262,PW-101,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0007900,40.4491500,0 -80.0007500,40.4490000,0 -80.0007300,40.4489300,0 -80.0002800,40.4490100,0 -79.9997100,40.4491100,0 -79.9992400,40.4492000,0 -79.9990200,40.4492200,0 -79.9988900,40.4492000,0 -79.9985000,40.4490700,0 -79.9983900,40.4490700,0 -79.9982600,40.4490200,0 -79.9981200,40.4489700,0 -79.9981100,40.4489700,0</coordinates></LineString>",1/20/2015 12:19:53 PM,#838A00
1502265,PW-107,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0293600,40.4743900,0 -80.0286100,40.4734100,0 -80.0276700,40.4722400,0 -80.0273900,40.4720000,0 -80.0270500,40.4717700,0 -80.0268500,40.4716700,0 -80.0262900,40.4714400,0 -80.0261100,40.4713400,0 -80.0260300,40.4712500,0 -80.0259200,40.4709600,0 -80.0258700,40.4707200,0 -80.0254500,40.4693600,0 -80.0251300,40.4678400,0 -80.0250500,40.4673400,0</coordinates></LineString>",1/20/2015 12:20:00 PM,#838A00
1502264,PW-521,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9739100,40.4618800,0 -79.9722000,40.4604900,0 -79.9713700,40.4598000,0 -79.9727800,40.4588100,0 -79.9736000,40.4595000,0 -79.9743600,40.4601500,0 -79.9744000,40.4601900,0 -79.9749600,40.4598200,0 -79.9752800,40.4601200,0</coordinates></LineString>",1/20/2015 12:20:01 PM,#838A00
1502270,PW-605,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9991300,40.4376900,0 -79.9992800,40.4374500,0 -79.9993600,40.4374800,0</coordinates></LineString>",1/20/2015 12:20:10 PM,#838A00
1502269,PW-512,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0319600,40.4419400,0 -80.0332100,40.4414900,0</coordinates></LineString>",1/20/2015 12:20:11 PM,#838A00
1502272,PW-10,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-80.0195200,40.4783900,0 -80.0193700,40.4785400,0</coordinates></LineString>",1/20/2015 12:20:15 PM,#838A00
1502277,PW-212,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9061500,40.4561900,0 -79.9058800,40.4561200,0 -79.9058000,40.4560200,0 -79.9050400,40.4558500,0 -79.9048300,40.4561400,0 -79.9047400,40.4562600,0 -79.9054800,40.4564300,0</coordinates></LineString>",1/20/2015 12:20:15 PM,#838A00
1502279,PW-316,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9248600,40.4252200,0 -79.9248500,40.4253600,0 -79.9255000,40.4254100,0 -79.9258200,40.4255000,0 -79.9260600,40.4255700,0 -79.9262600,40.4256700,0 -79.9264100,40.4258000,0 -79.9264800,40.4259100,0 -79.9265000,40.4260100,0 -79.9264700,40.4261300,0 -79.9264400,40.4263000,0 -79.9264600,40.4264100,0 -79.9265100,40.4265300,0 -79.9265900,40.4266300,0 -79.9268900,40.4268700,0 -79.9269300,40.4269000,0</coordinates></LineString>",1/20/2015 12:20:18 PM,#838A00
1502274,PWC-21,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9198100,40.4795100,0 -79.9196200,40.4798000,0 -79.9196200,40.4798500,0 -79.9195900,40.4801700,0 -79.9195800,40.4802900,0 -79.9195500,40.4803800,0 -79.9194200,40.4806000,0 -79.9190500,40.4810700,0 -79.9187400,40.4814200,0 -79.9187200,40.4814700,0 -79.9187400,40.4815400,0 -79.9188300,40.4815200,0 -79.9191200,40.4814700,0 -79.9192100,40.4814400,0 -79.9195500,40.4811600,0 -79.9196800,40.4811200,0 -79.9198200,40.4811000,0 -79.9199800,40.4811400,0 -79.9200500,40.4811900,0 -79.9201200,40.4812700,0 -79.9201500,40.4813800,0 -79.9201400,40.4814300,0 -79.9198000,40.4820400,0 -79.9196700,40.4823900,0 -79.9196500,40.4825600,0 -79.9196300,40.4827900,0</coordinates></LineString>",1/20/2015 12:20:20 PM,#838A00
1502275,PW-477,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.9759100,40.4171400,0 -79.9759800,40.4171500,0 -79.9761300,40.4172700,0 -79.9764600,40.4175900,0 -79.9765600,40.4176600,0 -79.9767100,40.4177400,0 -79.9773700,40.4178200,0 -79.9790200,40.4179800,0 -79.9790900,40.4179200,0 -79.9797100,40.4178300,0 -79.9804700,40.4177200,0 -79.9816000,40.4176800,0</coordinates></LineString>",1/20/2015 12:20:24 PM,#838A00
1502278,PW-207,Plow & Spreader,"<LineString><tessellate>1</tessellate><coordinates>-79.8971600,40.4545500,0 -79.8956800,40.4542000,0 -79.8952500,40.4541000,0 -79.8950700,40.4545700,0 -79.8949600,40.4548300,0</coordinates></LineString>",1/20/2015 12:20:24 PM,#838A00
